Station Code,Name Of Monitoring Location,State Name,Temperature (oC) Unnamed: 3_level_1,Temperature (oC) Unnamed: 4_level_1,Dissolved Oxygen (mg/L) > 5.0 mg/ L,Dissolved Oxygen (mg/L) > 5.0 mg/ L.1,pH 6.5 - 8.5,pH 6.5 - 8.5.1,Conductivity (µmhos/cm) Unnamed: 9_level_1,Conductivity (µmhos/cm) Unnamed: 10_level_1,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L,Bio-Chemical Oxygen Demand (mg/L) < 3.0 mg/ L.1,Nitrate (mg/L) Unnamed: 13_level_1,Nitrate (mg/L) Unnamed: 14_level_1,"Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL","Fecal Coliform (MPN/100mL) < 2500 MPN
/ 100 mL.1",Total Coliform (MPN/100mL) Unnamed: 17_level_1,Total Coliform (MPN/100mL) Unnamed: 18_level_1,"Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL","Fecal Streptococci (MPN/100mL) < 500 MPN
/ 100 mL.1",Temperature AVG,Dissolved Oxygen AVG,pH 6.5 - 8.5 AVG,Conductivity AVG,Bio-Chemical Oxygen Demand AVG,Nitrate AVG,Fecal Coliform AVG,Total Coliform AVG,Fecal Streptococci AVG
2372.0,"RIVER                     KINNERASANI (TRIBUTRARY OF GODAVARI) - KINNERASANI                    AFTER CONFLUENCE   OF   KTPS   ASH POND                          EFFLUENTS
,BHADRADRI KOTHAGUDEM",TELANGANA,24.9,31.6,3.6,6.4,7.54,8.58,403.0,531.0,1.1,2.0,0.8467035175879397,4.02,3228.7836567164177,40654.51528089888,21.0,43.0,217.50874751491057,914.7807157057653,28.25,5.0,8.06,467.0,1.55,,,32.0,
3080.0,"RIVER                     KINNERASANI (TRIBUTRARY OF GODAVARI) - U/S     OF     KARAKAVAGU     AT
PALONCHA       ,       BHADRADRI KOTHAGUDEM",TELANGANA,22.6,29.5,3.6,6.4,7.38,8.56,443.0,740.0,1.1,2.6,0.32,2.42,3228.7836567164177,40654.51528089888,26.0,43.0,217.50874751491057,914.7807157057653,26.05,5.0,7.970000000000001,591.5,1.85,1.3699999999999999,,34.5,
3081.0,"RIVER                     KINNERASANI (TRIBUTRARY OF GODAVARI) - D/S     OF     KARAKAVAGU     AT PALONCHA,             BHADRADRI
KOTHAGUDEM",TELANGANA,20.0,31.0,4.5,6.4,7.46,8.55,450.0,603.0,1.1,2.0,0.32,3.12,2.0,2.0,21.0,48.0,217.50874751491057,914.7807157057653,25.5,5.45,8.005,526.5,1.55,1.72,2.0,34.5,
2373.0,"RIVER              SABARI              AT KUNAVARAM, EAST GODAVARI
DIST",ANDHRA PRADESH,25.0,28.0,6.5,8.0,7.4,8.57,93.0,1512.0,1.4,2.0,0.32,4.34,3.0,11.0,23.0,63.0,217.50874751491057,914.7807157057653,26.5,7.25,7.985,802.5,1.7,2.33,7.0,43.0,
1214.0,"RIVER               PENCH               AT CHHINDWARA  ,NEAR  SINGORI
ROAD BRIDGE, CHHINDWARA",MADHYA PRADESH,18.0,22.0,7.2,7.6,7.94,8.34,622.0,810.0,1.8,1.8,2.8,3.0,3.0,7.0,21.0,39.0,217.50874751491057,914.7807157057653,20.0,7.4,8.14,716.0,1.8,2.9,5.0,30.0,
1908.0,"RIVER         KOLAR         BEFORE CONFLUENCE  WITH  KANHAN RIVER AT WAREGAON BRIDGE,
VILLAGE-                 WAREGAON, TALUKA-KAMPTEE, NAGPUR.",MAHARASHTRA,15.0,35.0,5.1,6.4,7.8,8.7,598.0,2084.0,3.0,6.5,0.8467035175879397,2.65,5.0,32.0,94.0,210.0,217.50874751491057,914.7807157057653,25.0,5.75,8.25,1341.0,4.75,,18.5,152.0,
1909.0,"RIVER   KANHAN   AT   D/S   OF NAGPUR,                         VILLAGE-
AGARGAON,    TALUKA-    KUHI, DISTRICT- NAGPUR.",MAHARASHTRA,16.0,30.0,3.0,6.3,7.4,8.3,610.0,14442.0,3.4,9.0,0.8467035175879397,6.26,12.0,41.0,120.0,350.0,217.50874751491057,914.7807157057653,23.0,4.65,7.8500000000000005,7526.0,6.2,,26.5,235.0,
2170.0,"RIVER KANHAN AT U/S OF M/S VIDARBHA       PAPER      MILLS, VILLAGE-    SINORA,    TALUKA-
PARSEONI, NAGPUR.",MAHARASHTRA,18.0,35.0,4.8,6.7,7.8,8.8,682.0,1189.0,2.8,6.0,0.8467035175879397,3.39,4.0,34.0,70.0,170.0,217.50874751491057,914.7807157057653,26.5,5.75,8.3,935.5,4.4,,19.0,120.0,
2171.0,"RIVER KANHAN AT D/S OF M/S VIDARBHA       PAPER      MILLS, VILLAGE-    SINORA,    TALUKA- PARSEONI, NAGPUR.",MAHARASHTRA,19.0,35.0,4.0,6.6,7.6,8.6,739.0,1122.0,3.2,6.5,0.8467035175879397,3.31,6.0,40.0,84.0,280.0,217.50874751491057,914.7807157057653,27.0,5.3,8.1,930.5,4.85,,23.0,182.0,
3312.0,"RIVER             KANHAN             AT CHINDWARA  BEFORE  MIXING BOREGAON                    GROWTH CENTRE NALLA, JABALPUR",MADHYA PRADESH,19.0,23.0,7.2,7.9,7.78,7.92,716.0,816.0,1.8,1.8,2.6,3.2,3.0,7.0,21.0,43.0,217.50874751491057,914.7807157057653,21.0,7.550000000000001,7.85,766.0,1.8,2.9000000000000004,5.0,32.0,
2657.0,"RIVER  BINDUSARA    AT  BEED, NEAR  INTAKE  WATER   PUMP HOUSE    AT    DAM,    VILLAGE- PALIGAON, TALUKA- BEED,",MAHARASHTRA,25.0,35.0,4.7,7.4,7.7,9.1,344.0,1627.0,2.6,6.2,0.8467035175879397,5.6,2.0,12.0,6.0,170.0,217.50874751491057,914.7807157057653,30.0,6.050000000000001,8.4,985.5,4.4,,7.0,88.0,
2660.0,"RIVER   DARNA   AT   CHEHEDI WATER     WORKS     (PUMPING STATION), VILLAGE- CHEHEDI,
TALUKA- NASHIK,",MAHARASHTRA,17.0,28.0,5.5,6.0,7.4,8.2,171.0,476.0,3.0,3.8,0.8467035175879397,2.81,4.0,6.0,40.0,63.0,217.50874751491057,914.7807157057653,22.5,5.75,7.8,323.5,3.4,,5.0,51.5,
2661.0,"RIVER   DARNA   AT   ASWALI   ( DARNA                DAM),VILLAGE- ASWALI,TALUKA- IGATPURI,DISTRICT- NASHIK.",MAHARASHTRA,17.0,28.0,5.7,6.2,7.2,8.1,117.0,1250.0,3.0,3.6,0.8467035175879397,1.56,4.0,11.0,43.0,70.0,217.50874751491057,914.7807157057653,22.5,5.95,7.65,683.5,3.3,,7.5,56.5,
2662.0,"RIVER  DARNA    AT  MES  SITE PUMPING  STATION,  VILLAGE-
BHAGUR, TALUKA- NASHIK,",MAHARASHTRA,17.0,27.0,5.4,6.0,7.2,8.1,152.0,376.0,3.2,3.8,0.8467035175879397,2.17,4.0,6.0,5.0,48.0,217.50874751491057,914.7807157057653,22.0,5.7,7.65,264.0,3.5,,5.0,26.5,
2663.0,"RIVER    DARNA    AT    BHAGUR PUMPING      STATION      NEAR
PANDHURLI BRIDGE, VILLAGE- BHAGUR, TALUKA-NASHIK,",MAHARASHTRA,18.0,27.0,5.0,6.2,7.0,8.2,160.0,390.0,3.0,3.8,0.8467035175879397,2.42,4.0,4.0,43.0,48.0,217.50874751491057,914.7807157057653,22.5,5.6,7.6,275.0,3.4,,4.0,45.5,
2664.0,"RIVER   DARNA   AT   SANSARI, VILLAGE-      SANSARI,TALUKA-
NASHIK, DISTRICT- NASHIK.",MAHARASHTRA,18.0,28.0,5.5,6.0,7.0,8.1,161.0,520.0,3.4,3.8,0.8467035175879397,2.71,4.0,6.0,46.0,63.0,217.50874751491057,914.7807157057653,23.0,5.75,7.55,340.5,3.5999999999999996,,5.0,54.5,
2673.0,"RIVER   MANJRA      AT   D/S   OF LATUR, NEAR LATUR- NANDED BRIDGE,                          VILLAGE- BHATKHEDA, TALUKA- LATUR,",MAHARASHTRA,20.0,23.0,4.4,7.6,7.9,8.5,393.0,685.0,3.2,6.8,0.44,2.42,3228.7836567164177,40654.51528089888,2.0,2.0,217.50874751491057,914.7807157057653,21.5,6.0,8.2,539.0,5.0,1.43,,2.0,
2675.0,RIVER       MORNA       D/S       OF RAILWAY BRIDGE AKOLA,MAHARASHTRA,24.0,26.0,5.0,6.3,7.2,8.2,1011.0,8234.0,3.6,6.8,0.8467035175879397,6.45,21.0,41.0,220.0,350.0,217.50874751491057,914.7807157057653,25.0,5.65,7.699999999999999,4622.5,5.2,,31.0,285.0,
2697.0,"RIVER        PENGANGA       NEAR WATER   SUPPLY   SCHEME   OF UMARKHED     M.C.,     VILLAGE. BELKHED,                        TALUKA.
UMARKHED, YAVATMAL.",MAHARASHTRA,20.0,24.0,5.7,6.3,7.6,8.4,597.0,6074.0,3.0,4.6,0.8467035175879397,1.37,2.0,32.0,70.0,170.0,217.50874751491057,914.7807157057653,22.0,6.0,8.0,3335.5,3.8,,17.0,120.0,
2698.0,"RIVER   PENGANGA       D/S   OF ISAPUR         DAM,         VILLAGE- ISAPUR,TALUKA-             PUSAD,
DISTRICT- YAVATMAL.",MAHARASHTRA,19.0,23.0,5.1,6.2,7.7,8.6,610.0,1390.0,3.0,5.2,0.8467035175879397,1.32,6.0,38.0,110.0,220.0,217.50874751491057,914.7807157057653,21.0,5.65,8.15,1000.0,4.1,,22.0,165.0,
2699.0,"RIVER       PENGANGA              AT MEHKAR     -BULDANA     ROAD BRIDGE,       VILLAGE-MEHKAR,
TALUKA-MEHKAR, AKOLA.",MAHARASHTRA,24.0,25.0,5.1,6.6,8.2,8.4,740.0,1327.0,3.0,6.2,0.8467035175879397,4.64,26.0,34.0,130.0,280.0,217.50874751491057,914.7807157057653,24.5,5.85,8.3,1033.5,4.6,,30.0,205.0,
2722.0,"RIVER    WENA    AT    U/S    OF MOHATA         MILLS,         NEAR RAILWAY          BRIDGE          ON WARDHA,             CHANDRAPUR RAILWAY      LINE,      VILLAGE- HINGANGHAT,               TALUKA- HINGANGHAT, WARDHA.",MAHARASHTRA,16.0,30.0,6.0,6.7,7.3,8.6,635.0,1117.0,2.8,4.4,0.8467035175879397,4.14,11.0,48.0,110.0,280.0,217.50874751491057,914.7807157057653,23.0,6.35,7.949999999999999,876.0,3.6,,29.5,195.0,
2723.0,"RIVER    WENA    AT     D/S    OF MOHATA MILLS, NEAR  BRIDGE ON    HINGANGHAT-    WADNER ROAD,                              VILLAGE-
HINGANGHAT,               TALUKA-
HINGANGHAT,  WARDHA.",MAHARASHTRA,16.0,30.0,5.8,6.5,7.5,8.6,680.0,6776.0,3.0,5.0,0.8467035175879397,3.21,14.0,43.0,140.0,350.0,217.50874751491057,914.7807157057653,23.0,6.15,8.05,3728.0,4.0,,28.5,245.0,
4372.0,"RIVER       GOSTANI       SAMPLE BEFORE   CONFLUENCE   WITH M/S     DELTA     PAPER     MILL EFFLUENTS,      VENDRA      (V),
PALAKODERU (M)",ANDHRA PRADESH,16.0,30.0,1.5,6.6,7.52,8.47,198.0,20940.0,2.0,8.4,0.52,2.88,3.0,15.0,43.0,460.0,217.50874751491057,914.7807157057653,23.0,4.05,7.995,10569.0,5.2,1.7,9.0,251.5,
4373.0,"RIVER       GOSTANI       SAMPLE AFTER     CONFLUENCE     WITH M/S    DELTA     PAPEER     MILL EFFLUENTS,                   BENDRA, PALAKODERU        (M),         BUT BEFORE   CONFLUENCE   WITH
YANAMADURRU DRAIN",ANDHRA PRADESH,18.0,30.0,0.9,6.4,7.06,8.31,210.0,20960.0,2.2,10.0,0.48,3.18,4.0,21.0,75.0,460.0,217.50874751491057,914.7807157057653,24.0,3.6500000000000004,7.6850000000000005,10585.0,6.1,1.83,12.5,267.5,
30062.0,RIVER         INDRAWATI         AT NOWRANGPUR (ODISHA),ODISHA,25.0,26.0,6.8,8.4,7.34,7.4,102.0,102.0,2.6562455892731127,6.435890218156228,0.32,0.32,13.0,210.0,1100.0,4900.0,217.50874751491057,914.7807157057653,25.5,7.6,7.37,102.0,,0.32,111.5,3000.0,
2442.0,"GAUTAMI-GODAVARI       RIVER NEAR      BALAYOGI      BRIDGE, YANAM, U.T OF PUDUCHERRY.",PUDUCHERRY,30.0,30.0,8.5,8.5,8.29,8.29,9800.0,9800.0,2.6562455892731127,6.435890218156228,0.32,0.32,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,30.0,8.5,8.29,9800.0,,0.32,,,
2443.0,"GAUTAMI-GODAVARI       RIVER NEAR   ADAVIPOLAM,   YANAM,
U.T OF  PUDUCHERRY.",PUDUCHERRY,29.0,29.0,7.3,7.3,7.99,7.99,16600.0,16600.0,2.6562455892731127,6.435890218156228,0.32,0.32,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,29.0,7.3,7.99,16600.0,,0.32,,,
2444.0,"CORINGA RIVER (TIDAL LOCK) LE         CAFE         RESTAURANT,
YANAM, U.T OF PUDUCHERRY",PUDUCHERRY,29.0,29.0,7.0,7.0,8.03,8.03,10460.0,10460.0,2.6562455892731127,6.435890218156228,0.32,0.32,3228.7836567164177,40654.51528089888,5490.1059377262845,126361.17211328977,217.50874751491057,914.7807157057653,29.0,7.0,8.03,10460.0,,0.32,,,
1906.0,"RIVER         KRISHNA         AT WALWA, D/S OF ISLAMPUR NEAR     VITHAL     TEMPLE, VILLAGE-                   WALWA,
TALUKA-                   WALWA, DISTRICT- SANGLI.",MAHARASHTRA,26.0,31.0,6.0,7.2,7.7,8.5,309.0,975.0,1.6,2.2,0.68,4.63,4.0,8.0,14.0,32.0,217.50874751491057,914.7807157057653,28.5,6.6,8.1,642.0,1.9000000000000001,2.655,6.0,23.0,
2187.0,"RIVER         KRISHNA         AT KSHETRA                  MAHULI,
VILLAGE-                KSHETRA-
MAHULI,TALUKA-  MAHULI, DISTRICT- SATARA.",MAHARASHTRA,20.0,28.0,5.0,6.2,7.6,8.7,153.0,649.0,2.2,7.0,1.63,4.45,10.0,20.0,120.0,275.0,6.0,8.0,24.0,5.6,8.149999999999999,401.0,4.6,3.04,15.0,197.5,7.0
2188.0,"RIVER      KRISHNA            AT KRISHNA-  VENNA  SANGAM MAHULI         ,         VILLAGE- MAHULI,TALUKA-  MAHULI,
DISTRICT- SATARA.",MAHARASHTRA,24.0,28.0,4.6,6.3,7.8,8.6,237.0,644.0,2.2,7.4,1.37,4.21,8.0,30.0,120.0,250.0,4.0,9.0,26.0,5.449999999999999,8.2,440.5,4.800000000000001,2.79,19.0,185.0,6.5
2190.0,"RIEVR         KRISHNA         AT GANPATI        GHAT,        WAI, VILLAGE-         WAI,TALUKA- WAI,DISTRICT- SATARA.",MAHARASHTRA,22.0,29.0,4.8,6.4,7.6,8.5,249.0,483.0,2.2,7.5,1.14,4.71,8.0,25.0,120.0,250.0,4.0,8.0,25.5,5.6,8.05,366.0,4.85,2.925,16.5,185.0,6.0
1153.0,"RIVER         KRISHNA         AT RAJAPUR   WEIR,   VILLAGE. RAJAPUR, TALUKA. SHIROL, DISTRICT. KOLHAPUR.",MAHARASHTRA,26.0,27.0,5.5,7.3,7.2,8.2,116.0,804.0,1.6,2.2,1.09,4.13,4.0,10.0,17.0,40.0,217.50874751491057,914.7807157057653,26.5,6.4,7.699999999999999,460.0,1.9000000000000001,2.61,7.0,28.5,
1194.0,"RIVER  KRISHNA  AT  DHOM DAM,        VILLAGE-        WAI, TALUKA-
MAHABALESHWAR, SATARA.",MAHARASHTRA,21.0,29.0,5.9,6.8,7.3,8.4,79.0,153.0,2.0,3.0,0.8467035175879397,3.4825616131441373,6.0,10.0,70.0,150.0,2.0,6.0,25.0,6.35,7.85,116.0,2.5,,8.0,110.0,4.0
1889.0,RIVER  KRISHNA  -  ANKALI BRIDGE   ALONG   CHIKKODI KAGWAD ROAD,KARNATAKA,22.0,32.0,5.6,9.0,7.76,8.65,266.0,886.0,1.1,2.3,4.27,43.4,350.0,920.0,1600.0,1600.0,240.0,540.0,27.0,7.3,8.205,576.0,1.7,23.835,635.0,1600.0,390.0
1182.0,RIVER KRISHNA AT  U/S OF UGARKHURD BARRAGE,KARNATAKA,24.0,33.0,5.7,9.7,7.94,8.63,262.0,830.0,1.1,2.4,4.81,41.49,350.0,920.0,920.0,1600.0,240.0,540.0,28.5,7.699999999999999,8.285,546.0,1.75,23.150000000000002,635.0,1260.0,390.0
2781.0,RIVER KRISHNA AT D/S OF ALAMATTI DAM,KARNATAKA,29.0,34.0,5.1,8.1,7.39,8.91,392.0,1070.0,1.1,2.9,2.13,3.22,220.0,920.0,920.0,1600.0,170.0,540.0,31.5,6.6,8.15,731.0,2.0,2.675,570.0,1260.0,355.0
1028.0,RIVER KRISHNA AT TINTINI BRIDGE,KARNATAKA,25.0,34.0,6.8,8.6,7.1,8.6,318.0,1374.0,2.0,6.0,0.8467035175879397,2.44,70.0,4600.0,350.0,35000.0,50.0,50.0,29.5,7.699999999999999,7.85,846.0,4.0,,2335.0,17675.0,50.0
1170.0,RIVER KRISHNA AT D/S OF DEVASAGAR BDG.,KARNATAKA,25.0,33.0,7.0,8.8,7.2,8.65,359.0,1495.0,2.0,7.0,0.8467035175879397,3.34,130.0,4000.0,500.0,92000.0,90.0,90.0,29.0,7.9,7.925000000000001,927.0,4.5,,2065.0,46250.0,90.0
39.0,"RIVER         KRISHNA         AT GADWAL       BRIDGE,NADHI AGRAHARAM, GADWAL(MUNCI.),
JOGULAMBA GADWAL(D)",TELANGANA,24.0,33.0,5.2,6.3,7.4,8.77,467.0,1356.0,1.2,3.0,0.83,8.4,2.0,11.0,32.0,280.0,217.50874751491057,914.7807157057653,28.5,5.75,8.085,911.5,2.1,4.615,6.5,156.0,
1465.0,"RIVER           KRISHNA           - CONFLUENCE     OF     RIVER KRISHNA & RIVER MUSI AT WADAPALLY                      (V),
DAMARCHARLA               (M), NALGONDA DISTRICT",TELANGANA,17.0,21.0,5.5,6.9,7.31,8.92,732.0,1290.0,2.0,3.0,2.25,8.22,5.0,10.0,8.0,39.0,4.0,6.0,19.0,6.2,8.115,1011.0,2.5,5.235,7.5,23.5,5.0
1784.0,"RIVER         KRISHNA         AT THANGADI,   THANGADI(V), KRISHNA(M),
NARAYANAPET(D)",TELANGANA,23.4,31.0,5.4,6.3,7.3,8.69,471.0,1354.0,1.1,3.0,0.86,9.6,2.0,6.0,32.0,280.0,217.50874751491057,914.7807157057653,27.2,5.85,7.994999999999999,912.5,2.05,5.2299999999999995,4.0,156.0,
4663.0,"RIVER         KRISHNA         AT MATTEPALLY,     500     MTS. BEFORE    BATHING    GHAT, SURYAPET",TELANGANA,18.0,21.0,5.7,6.4,7.5,8.49,730.0,1317.0,2.5,3.4,3.17,9.19,6.0,10.0,10.0,58.0,4.0,6.0,19.5,6.050000000000001,7.995,1023.5,2.95,6.18,8.0,34.0,5.0
1175.0,"RIVER  KRISHNA  A/C  WITH TUNGABHADRA, SANGAMESHWARAM      (V),
KOTTAPALLE (M)",ANDHRA PRADESH,21.0,28.0,5.2,6.7,7.1,7.9,404.0,1410.0,1.3,2.5,0.33,3.32,124.0,312.0,472.0,914.0,217.50874751491057,914.7807157057653,24.5,5.95,7.5,907.0,1.9,1.825,218.0,693.0,
1786.0,"RIVER         KRISHNA         AT VEDADRI                             (V),
JAGGAYYAPETA (M)",ANDHRA PRADESH,25.0,27.0,6.8,7.3,7.28,7.94,760.0,910.0,2.4,2.9,1.11,1.75,3.0,49.0,120.0,560.0,3.0,8.0,26.0,7.05,7.61,835.0,2.65,1.4300000000000002,26.0,340.0,5.5
3083.0,"RIVER    KRISHNA    D/S    OF SRISHAILAM, SRISHAILAM",ANDHRA PRADESH,21.0,26.0,5.4,6.5,7.0,8.0,421.0,781.0,1.3,2.0,0.33,1.39,119.0,400.0,550.0,1300.0,217.50874751491057,914.7807157057653,23.5,5.95,7.5,601.0,1.65,0.86,259.5,925.0,
3079.0,"RIVER    KRISHNA    D/S    OF RAMALINGESHWARNAGAR A/C        WITH        TREATED SEWAGE          DISCHARGING FROM 10MLD STP LOCATED AT RAMALINGESHWARNAGAR,
VIJAYAWADA, KRISHNA",ANDHRA PRADESH,25.0,25.0,7.4,7.4,7.82,7.82,826.0,826.0,2.6,2.6,1.46,1.46,14.0,14.0,330.0,330.0,5.0,5.0,25.0,7.4,7.82,826.0,2.6,1.46,14.0,330.0,5.0
1787.0,"RIVER         KRISHNA         AT AMARAVATI,     AMARAVATI
(V & M)",ANDHRA PRADESH,22.0,24.0,6.9,7.7,7.09,8.31,600.0,915.0,2.4,2.9,1.21,1.99,3.0,30.0,64.0,395.0,2.0,8.0,23.0,7.300000000000001,7.7,757.5,2.65,1.6,16.5,229.5,5.0
25.0,RIVER         KRISHNA         AT VIJAYWADA TOWN,ANDHRA PRADESH,24.0,27.0,7.1,7.5,7.24,8.26,598.0,860.0,2.4,2.9,0.83,1.66,3.0,37.0,64.0,460.0,2.0,12.0,25.5,7.3,7.75,729.0,2.65,1.2449999999999999,20.0,262.0,7.0
1782.0,"RIVER         KRISHNA         AT HAMSALADEEVI
PULIGADDA         AQUEDUCT NEAR AVANIGADDA (V)",ANDHRA PRADESH,25.0,26.0,6.1,6.9,7.44,7.96,13500.0,31900.0,2.6,2.9,1.07,1.69,3.0,46.0,64.0,368.0,2.0,5.0,25.5,6.5,7.7,22700.0,2.75,1.38,24.5,216.0,3.5
4375.0,"RIVER KRISHNA, PAVITHRA SANGAMAM,                 AFTER CONFLUENCE  WITH  RIVER GODAVARI  WATER,  FERRY
(V), IBRAHIMPATNAM (M)",ANDHRA PRADESH,24.0,26.0,6.9,7.5,7.52,8.28,490.0,840.0,2.4,2.8,0.71,1.48,3.0,18.0,75.0,505.0,2.0,6.0,25.0,7.2,7.8999999999999995,665.0,2.5999999999999996,1.095,10.5,290.0,4.0
4381.0,"RIVER     KRISHNA     AFTER CONFLUENCE  WITH  RIVER MUSI   AT   VADAPALLI   (V), DACHEPALLI                      (M)
BETWEEN                 ANDHRA PRADESH & TELANGANA",ANDHRA PRADESH,23.0,24.0,6.9,7.5,7.6,8.24,740.0,920.0,2.4,2.9,1.49,1.96,3.0,15.0,120.0,399.0,4.0,5.0,23.5,7.2,7.92,830.0,2.65,1.725,9.0,259.5,4.5
4225.0,"RIVER         KRISHNA         AT JOGULAMBA             TEMPLE, ALAMPUR(V&M),
JOGULAMBA GADWAL(D)",TELANGANA,24.0,28.0,4.9,6.2,7.4,8.74,358.0,1394.0,1.1,3.0,0.84,7.4,2.0,12.0,27.0,280.0,217.50874751491057,914.7807157057653,26.0,5.550000000000001,8.07,876.0,2.05,4.12,7.0,153.5,
5108.0,"RIVER    KRISHNA    BEFORE CONFLUENCE     OF     RIVER MUSI  AT  WADAPALLY  (V), DAMARACHARLA            (M),
NALGONDA (D)",TELANGANA,17.0,20.0,5.5,6.3,7.32,8.5,714.0,1173.0,1.9,3.2,3.09,8.11,4.0,7.0,6.0,41.0,2.0,5.0,18.5,5.9,7.91,943.5,2.55,5.6,5.5,23.5,3.5
5109.0,"RIVER     KRISHNA     AFTER CONFLUENCE     OF     RIVER MUSI  AT  WADAPALLY  (V), DAMARACHARLA            (M),
NALGONDA(D)",TELANGANA,17.0,21.0,5.4,6.2,7.4,8.48,729.0,1236.0,2.0,3.0,2.09,9.04,3.0,6.0,6.0,46.0,2.0,4.0,19.0,5.800000000000001,7.94,982.5,2.5,5.5649999999999995,4.5,26.0,3.0
5110.0,"RIVER         KRISHNA         AT PULICHINTALA RESERVOIR AT           CHINTHALAPALEM (V&M), SURYAPET (D)",TELANGANA,18.0,21.0,5.8,6.7,7.4,8.44,661.0,1840.0,1.7,2.7,3.1,7.96,4.0,6.0,6.0,44.0,2.0,4.0,19.5,6.25,7.92,1250.5,2.2,5.53,5.0,25.0,3.0
36.0,"RIVER   KRISHNA   AT   OLD KRISHNA   BRIDGE,   KARAD STATION   ROAD   ,   KARAD, TALUKA-                      KARAD, DISTRICT- SATARA.",MAHARASHTRA,22.5,30.0,4.8,6.5,7.5,8.7,78.0,551.0,2.0,8.0,0.8467035175879397,3.23,8.0,30.0,130.0,275.0,4.0,12.0,26.25,5.65,8.1,314.5,5.0,,19.0,202.5,8.0
37.0,"RIVER         KRISHNA         AT MAIGHAT,                VILLAGE-
GAWALI   GALLY,   TALUKA- MIRAJ,  DISTRICT- SANGLI.",MAHARASHTRA,26.0,28.0,5.7,7.3,7.7,8.4,308.0,5872.0,1.5,2.4,0.75,5.53,3.0,9.0,12.0,33.0,217.50874751491057,914.7807157057653,27.0,6.5,8.05,3090.0,1.95,3.14,6.0,22.5,
2763.0,"RIVER KRISHNA AT ASANGI VILLAGE            (JAMAKANDI
VILLAGE)",KARNATAKA,17.0,27.0,5.0,12.1,8.05,8.89,330.0,955.0,1.1,2.9,3.37,35.49,430.0,920.0,1600.0,1600.0,350.0,540.0,22.0,8.55,8.47,642.5,2.0,19.43,675.0,1600.0,445.0
30056.0,RIVER         KRISHNA         AT DEODURGA (BANGALORE),KARNATAKA,25.0,27.0,7.0,10.8,8.3,8.35,349.0,1215.0,2.0,2.0,0.8467035175879397,37.0,220.0,330.0,1600.0,2200.0,217.50874751491057,914.7807157057653,26.0,8.9,8.325,782.0,2.0,,275.0,1900.0,
1310.0,"RIVER         KRISHNA         AT KURUNDWAD                NEAR SANTAJI  GHORPADE  GHAT, VILLAGE.NARSHINGWADI,
KURUNDWAD,         TALUKA. SHIROL,  KOLHAPUR.",MAHARASHTRA,26.0,30.0,5.6,6.8,7.2,8.3,136.0,3887.0,1.4,2.2,1.12,4.65,5.0,9.0,20.0,39.0,217.50874751491057,914.7807157057653,28.0,6.199999999999999,7.75,2011.5,1.8,2.8850000000000002,7.0,29.5,
4251.0,"RIVER  KRISHNA  -  D/S  OF MUNNERU                    RIVER,
PRAKASH                    NAGAR, KHAMMAM",TELANGANA,24.8,33.5,3.8,6.2,7.55,8.42,418.0,801.0,1.1,2.4,0.46,2.22,2.0,24.0,31.0,240.0,4.0,11.0,29.15,5.0,7.984999999999999,609.5,1.75,1.34,13.0,135.5,7.5
1311.0,"RIVER  PANCHAGANGA  AT ICHALKARANJI           NEAR MIDC       INTAKE       WELL. VILLAGE.      SHIRADHWAD (ICHALKARANJI       GHAT),
TALUKA.HATKANANGALE,",MAHARASHTRA,26.0,27.0,4.9,6.9,6.9,8.2,126.0,782.0,1.8,2.6,1.22,5.9,4.0,11.0,20.0,38.0,217.50874751491057,914.7807157057653,26.5,5.9,7.55,454.0,2.2,3.56,7.5,29.0,
2163.0,"RIVER  PANCHAGANGA  AT SHIROL     NEAR      SHIROL INTAKE   WELL,   VILLAGE-
SHIROL, TALUKA- SHIROL,",MAHARASHTRA,25.0,28.0,5.0,7.3,7.1,8.1,117.0,1156.0,1.4,2.4,0.8467035175879397,4.37,6.0,9.0,20.0,38.0,217.50874751491057,914.7807157057653,26.5,6.15,7.6,636.5,1.9,,7.5,29.0,
1904.0,"RIVER  PANCHAGANGA  AT U/S OF KOLHAPUR TOWN NEAR  BALINGA  PUMPING STATION,               VILLAGE-
BALINGA,               TALUKA-
KARVIR, KOLHAPUR.",MAHARASHTRA,26.0,26.0,5.7,7.3,7.1,8.3,87.0,3662.0,1.8,2.2,0.49,2.76,4.0,12.0,14.0,34.0,217.50874751491057,914.7807157057653,26.0,6.5,7.7,1874.5,2.0,1.625,8.0,24.0,
